Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749563681,50,,Aggregated,24.900000,0.000000,10,11,14,16,21,31,38,40,230,240,240,1198,0,10,13.197069615199904,1.2567089997901348,241.11689900018973,156.31636060100166
1749563682,50,,Aggregated,24.500000,0.000000,10,11,14,16,21,30,38,40,230,240,240,1223,0,10,13.194561058060888,1.2567089997901348,241.11689900018973,156.44235486508586
1749563683,50,,Aggregated,24.600000,0.000000,10,11,15,16,22,30,38,40,230,240,240,1254,0,10,13.215205011966171,1.2567089997901348,241.11689900018973,156.5829346092504
1749563684,50,,Aggregated,25.600000,0.000000,10,11,15,16,21,30,38,40,230,240,240,1276,0,10,13.180374894987738,1.2567089997901348,241.11689900018973,156.68103448275863
1749563685,50,,Aggregated,25.900000,0.000000,10,11,14,16,21,30,38,40,230,240,240,1298,0,10,13.122779429894145,1.2567089997901348,241.11689900018973,156.78351309707242
1749563686,50,,Aggregated,25.800000,0.000000,10,11,14,16,21,29,38,39,230,240,240,1323,0,10,13.062468613003638,1.2567089997901348,241.11689900018973,156.88813303099016
1749563687,50,,Aggregated,25.400000,0.000000,10,11,14,16,21,29,38,39,230,240,240,1353,0,10,13.049421034003162,1.2567089997901348,241.11689900018973,157.00369549150037
1749563688,50,,Aggregated,25.700000,0.000000,10,11,14,16,21,29,38,39,230,240,240,1377,0,10,13.045131276692914,1.2567089997901348,241.11689900018973,157.09440813362383
1749563689,50,,Aggregated,25.600000,0.000000,10,11,14,16,21,28,38,39,230,240,240,1401,0,10,13.002640228413496,1.2567089997901348,241.11689900018973,157.186295503212
1749563690,50,,Aggregated,25.800000,0.000000,10,11,14,16,21,28,38,39,230,240,240,1427,0,10,12.98245109811428,1.2567089997901348,241.11689900018973,157.27680448493342
1749563691,50,,Aggregated,25.500000,0.000000,10,11,14,16,21,28,38,39,230,240,240,1457,0,10,12.960801618399463,1.2567089997901348,241.11689900018973,157.39327385037748
1749563692,50,,Aggregated,26.100000,0.000000,10,11,14,16,21,28,38,39,230,240,240,1482,0,10,12.925058327265534,1.2567089997901348,241.11689900018973,157.48178137651823
1749563693,50,,Aggregated,26.000000,0.000000,10,11,14,16,21,27,38,39,230,240,240,1503,0,10,12.88526493746325,1.2567089997901348,241.11689900018973,157.5482368596141
1749563694,50,,Aggregated,25.600000,0.000000,10,11,14,15,20,27,38,39,230,240,240,1533,0,10,12.815078936729783,1.2567089997901348,241.11689900018973,157.6379647749511
1749563695,50,,Aggregated,24.900000,0.000000,10,11,14,15,20,27,37,39,230,240,240,1557,0,10,12.76688003982309,1.2567089997901348,241.11689900018973,157.69942196531792
1749563696,50,,Aggregated,25.900000,0.000000,10,11,14,15,20,27,37,39,230,240,240,1578,0,10,12.731929796581264,1.2567089997901348,241.11689900018973,157.7553865652725
1749563697,50,,Aggregated,25.700000,0.000000,10,11,14,15,20,26,37,39,230,240,240,1604,0,10,12.706400171448008,1.2567089997901348,241.11689900018973,157.83291770573567
1749563698,50,,Aggregated,25.400000,0.000000,10,11,14,15,20,27,37,39,230,240,240,1634,0,10,12.74913897490959,1.2567089997901348,241.11689900018973,157.91799265605874
1749563699,50,,Aggregated,25.200000,0.000000,10,11,14,15,20,26,37,39,230,240,240,1655,0,10,12.706701221150537,1.2567089997901348,241.11689900018973,157.97583081570997
1749563700,50,,Aggregated,25.500000,0.000000,10,11,14,15,20,26,37,39,230,240,240,1682,0,10,12.678556390015213,1.2567089997901348,241.11689900018973,158.0410225921522
1749563701,50,,Aggregated,25.700000,0.000000,10,11,14,15,20,26,37,39,230,240,240,1707,0,10,12.672367363800072,1.2567089997901348,241.11689900018973,158.10017574692444
1749563702,50,,Aggregated,25.000000,0.000000,10,11,14,15,20,26,37,39,230,240,240,1730,0,10,12.667114327171008,1.2567089997901348,241.11689900018973,158.1578034682081
1749563703,50,,Aggregated,25.100000,0.000000,10,11,14,15,19,26,37,39,230,240,240,1754,0,10,12.616834136832729,1.2567089997901348,241.11689900018973,158.212086659065
1749563704,50,,Aggregated,24.600000,0.000000,10,11,13,15,19,26,37,39,230,240,240,1781,0,10,12.586022952275812,1.2567089997901348,241.11689900018973,158.28074115665356
1749563705,50,,Aggregated,25.500000,0.000000,10,11,13,15,19,26,37,38,230,240,240,1804,0,10,12.557880949558811,1.2567089997901348,241.11689900018973,158.3348115299335
1749563706,50,,Aggregated,24.800000,0.000000,10,11,13,15,19,25,37,38,230,240,240,1833,0,10,12.526434045828362,1.2567089997901348,241.11689900018973,158.39552645935623
1749563707,50,,Aggregated,24.800000,0.000000,10,11,13,15,19,25,37,38,230,240,240,1856,0,10,12.510281788794549,1.2567089997901348,241.11689900018973,158.4407327586207
1749563708,50,,Aggregated,24.800000,0.000000,10,11,13,15,19,25,37,38,230,240,240,1877,0,10,12.479339898244664,1.2567089997901348,241.11689900018973,158.4864144912094
1749563709,50,,Aggregated,24.900000,0.000000,10,11,13,15,19,25,37,38,230,240,240,1905,0,10,12.448318597379753,1.2567089997901348,241.11689900018973,158.54015748031497
1749563710,50,,Aggregated,25.000000,0.000000,10,11,13,15,19,25,37,38,230,240,240,1932,0,10,12.401563477228319,1.2567089997901348,241.11689900018973,158.59006211180125
1749563711,50,,Aggregated,24.800000,0.000000,10,11,13,15,19,24,37,38,230,240,240,1954,0,10,12.37721989662601,1.2567089997901348,241.11689900018973,158.6315250767656
1749563712,50,,Aggregated,25.000000,0.000000,10,11,13,15,19,24,37,38,230,240,240,1983,0,10,12.360079799295637,1.2567089997901348,241.11689900018973,158.68683812405447
1749563713,50,,Aggregated,24.600000,0.000000,10,11,13,15,19,24,37,38,180,240,240,2004,0,10,12.330689111776993,1.2567089997901348,241.11689900018973,158.72205588822357
1749563714,50,,Aggregated,25.500000,0.000000,10,11,13,15,19,24,37,38,180,240,240,2032,0,10,12.312586828249021,1.2567089997901348,241.11689900018973,158.77165354330708
1749563715,50,,Aggregated,24.700000,0.000000,10,11,13,15,19,24,37,38,180,240,240,2056,0,10,12.294735411964874,1.2567089997901348,241.11689900018973,158.8137159533074
